subject,trial,emotion_num,emotion,speech_start_time,speech_stop_time,speech_duration,audio_wav_filepath,audio_mfcc_100ms_50ms_filepath,audio_mfcc_20ms_10ms_filepath,raw_eeg_filepath,raw_emg_filepath,processed_eeg_filepath,processed_emg_filepath,face_vgg16_features_filepath
10,259,6,fear,2.35,3.9,1.55,s10/t259/s10_t259.wav,s10/t259/s10_t259_audio_mfcc_window100ms_overlap50ms.npy,s10/t259/s10_t259_audio_mfcc_window20ms_overlap10ms.npy,s10/t259/s10_t259_raw_eeg_5kHz.npy,s10/t259/s10_t259_raw_emg_5kHz.npy,s10/t259/s10_t259_processed_eeg_1kHz.npy,s10/t259/s10_t259_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,260,12,surprise,2.55,3.7,1.15,s10/t260/s10_t260.wav,s10/t260/s10_t260_audio_mfcc_window100ms_overlap50ms.npy,s10/t260/s10_t260_audio_mfcc_window20ms_overlap10ms.npy,s10/t260/s10_t260_raw_eeg_5kHz.npy,s10/t260/s10_t260_raw_emg_5kHz.npy,s10/t260/s10_t260_processed_eeg_1kHz.npy,s10/t260/s10_t260_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,261,10,sad,2.4,3.95,1.55,s10/t261/s10_t261.wav,s10/t261/s10_t261_audio_mfcc_window100ms_overlap50ms.npy,s10/t261/s10_t261_audio_mfcc_window20ms_overlap10ms.npy,s10/t261/s10_t261_raw_eeg_5kHz.npy,s10/t261/s10_t261_raw_emg_5kHz.npy,s10/t261/s10_t261_processed_eeg_1kHz.npy,s10/t261/s10_t261_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,262,4,disgust,2.7,3.75,1.05,s10/t262/s10_t262.wav,s10/t262/s10_t262_audio_mfcc_window100ms_overlap50ms.npy,s10/t262/s10_t262_audio_mfcc_window20ms_overlap10ms.npy,s10/t262/s10_t262_raw_eeg_5kHz.npy,s10/t262/s10_t262_raw_emg_5kHz.npy,s10/t262/s10_t262_processed_eeg_1kHz.npy,s10/t262/s10_t262_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,263,14,neutral,2.0,3.35,1.35,s10/t263/s10_t263.wav,s10/t263/s10_t263_audio_mfcc_window100ms_overlap50ms.npy,s10/t263/s10_t263_audio_mfcc_window20ms_overlap10ms.npy,s10/t263/s10_t263_raw_eeg_5kHz.npy,s10/t263/s10_t263_raw_emg_5kHz.npy,s10/t263/s10_t263_processed_eeg_1kHz.npy,s10/t263/s10_t263_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,264,2,anger,2.45,4.2,1.75,s10/t264/s10_t264.wav,s10/t264/s10_t264_audio_mfcc_window100ms_overlap50ms.npy,s10/t264/s10_t264_audio_mfcc_window20ms_overlap10ms.npy,s10/t264/s10_t264_raw_eeg_5kHz.npy,s10/t264/s10_t264_raw_emg_5kHz.npy,s10/t264/s10_t264_processed_eeg_1kHz.npy,s10/t264/s10_t264_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,265,6,fear,2.4,4.4,2.0000000000000004,s10/t265/s10_t265.wav,s10/t265/s10_t265_audio_mfcc_window100ms_overlap50ms.npy,s10/t265/s10_t265_audio_mfcc_window20ms_overlap10ms.npy,s10/t265/s10_t265_raw_eeg_5kHz.npy,s10/t265/s10_t265_raw_emg_5kHz.npy,s10/t265/s10_t265_processed_eeg_1kHz.npy,s10/t265/s10_t265_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,266,8,happy,2.25,4.05,1.8,s10/t266/s10_t266.wav,s10/t266/s10_t266_audio_mfcc_window100ms_overlap50ms.npy,s10/t266/s10_t266_audio_mfcc_window20ms_overlap10ms.npy,s10/t266/s10_t266_raw_eeg_5kHz.npy,s10/t266/s10_t266_raw_emg_5kHz.npy,s10/t266/s10_t266_processed_eeg_1kHz.npy,s10/t266/s10_t266_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,267,14,neutral,1.9,3.4,1.5,s10/t267/s10_t267.wav,s10/t267/s10_t267_audio_mfcc_window100ms_overlap50ms.npy,s10/t267/s10_t267_audio_mfcc_window20ms_overlap10ms.npy,s10/t267/s10_t267_raw_eeg_5kHz.npy,s10/t267/s10_t267_raw_emg_5kHz.npy,s10/t267/s10_t267_processed_eeg_1kHz.npy,s10/t267/s10_t267_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,268,10,sad,1.9,3.9,2.0,s10/t268/s10_t268.wav,s10/t268/s10_t268_audio_mfcc_window100ms_overlap50ms.npy,s10/t268/s10_t268_audio_mfcc_window20ms_overlap10ms.npy,s10/t268/s10_t268_raw_eeg_5kHz.npy,s10/t268/s10_t268_raw_emg_5kHz.npy,s10/t268/s10_t268_processed_eeg_1kHz.npy,s10/t268/s10_t268_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,269,4,disgust,1.85,3.8,1.95,s10/t269/s10_t269.wav,s10/t269/s10_t269_audio_mfcc_window100ms_overlap50ms.npy,s10/t269/s10_t269_audio_mfcc_window20ms_overlap10ms.npy,s10/t269/s10_t269_raw_eeg_5kHz.npy,s10/t269/s10_t269_raw_emg_5kHz.npy,s10/t269/s10_t269_processed_eeg_1kHz.npy,s10/t269/s10_t269_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,270,8,happy,2.1,3.7,1.6,s10/t270/s10_t270.wav,s10/t270/s10_t270_audio_mfcc_window100ms_overlap50ms.npy,s10/t270/s10_t270_audio_mfcc_window20ms_overlap10ms.npy,s10/t270/s10_t270_raw_eeg_5kHz.npy,s10/t270/s10_t270_raw_emg_5kHz.npy,s10/t270/s10_t270_processed_eeg_1kHz.npy,s10/t270/s10_t270_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,271,12,surprise,2.1,4.5,2.4,s10/t271/s10_t271.wav,s10/t271/s10_t271_audio_mfcc_window100ms_overlap50ms.npy,s10/t271/s10_t271_audio_mfcc_window20ms_overlap10ms.npy,s10/t271/s10_t271_raw_eeg_5kHz.npy,s10/t271/s10_t271_raw_emg_5kHz.npy,s10/t271/s10_t271_processed_eeg_1kHz.npy,s10/t271/s10_t271_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,272,6,fear,2.4,4.15,1.75,s10/t272/s10_t272.wav,s10/t272/s10_t272_audio_mfcc_window100ms_overlap50ms.npy,s10/t272/s10_t272_audio_mfcc_window20ms_overlap10ms.npy,s10/t272/s10_t272_raw_eeg_5kHz.npy,s10/t272/s10_t272_raw_emg_5kHz.npy,s10/t272/s10_t272_processed_eeg_1kHz.npy,s10/t272/s10_t272_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,273,2,anger,1.9,4.4,2.5,s10/t273/s10_t273.wav,s10/t273/s10_t273_audio_mfcc_window100ms_overlap50ms.npy,s10/t273/s10_t273_audio_mfcc_window20ms_overlap10ms.npy,s10/t273/s10_t273_raw_eeg_5kHz.npy,s10/t273/s10_t273_raw_emg_5kHz.npy,s10/t273/s10_t273_processed_eeg_1kHz.npy,s10/t273/s10_t273_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,274,8,happy,2.2,3.75,1.55,s10/t274/s10_t274.wav,s10/t274/s10_t274_audio_mfcc_window100ms_overlap50ms.npy,s10/t274/s10_t274_audio_mfcc_window20ms_overlap10ms.npy,s10/t274/s10_t274_raw_eeg_5kHz.npy,s10/t274/s10_t274_raw_emg_5kHz.npy,s10/t274/s10_t274_processed_eeg_1kHz.npy,s10/t274/s10_t274_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,275,14,neutral,1.95,3.35,1.4,s10/t275/s10_t275.wav,s10/t275/s10_t275_audio_mfcc_window100ms_overlap50ms.npy,s10/t275/s10_t275_audio_mfcc_window20ms_overlap10ms.npy,s10/t275/s10_t275_raw_eeg_5kHz.npy,s10/t275/s10_t275_raw_emg_5kHz.npy,s10/t275/s10_t275_processed_eeg_1kHz.npy,s10/t275/s10_t275_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,276,10,sad,2.6,4.25,1.65,s10/t276/s10_t276.wav,s10/t276/s10_t276_audio_mfcc_window100ms_overlap50ms.npy,s10/t276/s10_t276_audio_mfcc_window20ms_overlap10ms.npy,s10/t276/s10_t276_raw_eeg_5kHz.npy,s10/t276/s10_t276_raw_emg_5kHz.npy,s10/t276/s10_t276_processed_eeg_1kHz.npy,s10/t276/s10_t276_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,277,4,disgust,2.0,4.0,2.0,s10/t277/s10_t277.wav,s10/t277/s10_t277_audio_mfcc_window100ms_overlap50ms.npy,s10/t277/s10_t277_audio_mfcc_window20ms_overlap10ms.npy,s10/t277/s10_t277_raw_eeg_5kHz.npy,s10/t277/s10_t277_raw_emg_5kHz.npy,s10/t277/s10_t277_processed_eeg_1kHz.npy,s10/t277/s10_t277_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,278,2,anger,2.05,4.45,2.4,s10/t278/s10_t278.wav,s10/t278/s10_t278_audio_mfcc_window100ms_overlap50ms.npy,s10/t278/s10_t278_audio_mfcc_window20ms_overlap10ms.npy,s10/t278/s10_t278_raw_eeg_5kHz.npy,s10/t278/s10_t278_raw_emg_5kHz.npy,s10/t278/s10_t278_processed_eeg_1kHz.npy,s10/t278/s10_t278_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,279,6,fear,1.85,4.7,2.85,s10/t279/s10_t279.wav,s10/t279/s10_t279_audio_mfcc_window100ms_overlap50ms.npy,s10/t279/s10_t279_audio_mfcc_window20ms_overlap10ms.npy,s10/t279/s10_t279_raw_eeg_5kHz.npy,s10/t279/s10_t279_raw_emg_5kHz.npy,s10/t279/s10_t279_processed_eeg_1kHz.npy,s10/t279/s10_t279_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,280,12,surprise,2.15,4.45,2.3,s10/t280/s10_t280.wav,s10/t280/s10_t280_audio_mfcc_window100ms_overlap50ms.npy,s10/t280/s10_t280_audio_mfcc_window20ms_overlap10ms.npy,s10/t280/s10_t280_raw_eeg_5kHz.npy,s10/t280/s10_t280_raw_emg_5kHz.npy,s10/t280/s10_t280_processed_eeg_1kHz.npy,s10/t280/s10_t280_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,281,6,fear,0.65,2.65,2.0,s10/t281/s10_t281.wav,s10/t281/s10_t281_audio_mfcc_window100ms_overlap50ms.npy,s10/t281/s10_t281_audio_mfcc_window20ms_overlap10ms.npy,s10/t281/s10_t281_raw_eeg_5kHz.npy,s10/t281/s10_t281_raw_emg_5kHz.npy,s10/t281/s10_t281_processed_eeg_1kHz.npy,s10/t281/s10_t281_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,282,12,surprise,1.1,2.1,1.0,s10/t282/s10_t282.wav,s10/t282/s10_t282_audio_mfcc_window100ms_overlap50ms.npy,s10/t282/s10_t282_audio_mfcc_window20ms_overlap10ms.npy,s10/t282/s10_t282_raw_eeg_5kHz.npy,s10/t282/s10_t282_raw_emg_5kHz.npy,s10/t282/s10_t282_processed_eeg_1kHz.npy,s10/t282/s10_t282_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,283,8,happy,0.75,2.55,1.8,s10/t283/s10_t283.wav,s10/t283/s10_t283_audio_mfcc_window100ms_overlap50ms.npy,s10/t283/s10_t283_audio_mfcc_window20ms_overlap10ms.npy,s10/t283/s10_t283_raw_eeg_5kHz.npy,s10/t283/s10_t283_raw_emg_5kHz.npy,s10/t283/s10_t283_processed_eeg_1kHz.npy,s10/t283/s10_t283_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,284,2,anger,0.9,2.85,1.95,s10/t284/s10_t284.wav,s10/t284/s10_t284_audio_mfcc_window100ms_overlap50ms.npy,s10/t284/s10_t284_audio_mfcc_window20ms_overlap10ms.npy,s10/t284/s10_t284_raw_eeg_5kHz.npy,s10/t284/s10_t284_raw_emg_5kHz.npy,s10/t284/s10_t284_processed_eeg_1kHz.npy,s10/t284/s10_t284_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,285,4,disgust,0.8,2.5,1.7,s10/t285/s10_t285.wav,s10/t285/s10_t285_audio_mfcc_window100ms_overlap50ms.npy,s10/t285/s10_t285_audio_mfcc_window20ms_overlap10ms.npy,s10/t285/s10_t285_raw_eeg_5kHz.npy,s10/t285/s10_t285_raw_emg_5kHz.npy,s10/t285/s10_t285_processed_eeg_1kHz.npy,s10/t285/s10_t285_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,286,10,sad,1.0,3.15,2.15,s10/t286/s10_t286.wav,s10/t286/s10_t286_audio_mfcc_window100ms_overlap50ms.npy,s10/t286/s10_t286_audio_mfcc_window20ms_overlap10ms.npy,s10/t286/s10_t286_raw_eeg_5kHz.npy,s10/t286/s10_t286_raw_emg_5kHz.npy,s10/t286/s10_t286_processed_eeg_1kHz.npy,s10/t286/s10_t286_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,287,14,neutral,0.95,2.5,1.55,s10/t287/s10_t287.wav,s10/t287/s10_t287_audio_mfcc_window100ms_overlap50ms.npy,s10/t287/s10_t287_audio_mfcc_window20ms_overlap10ms.npy,s10/t287/s10_t287_raw_eeg_5kHz.npy,s10/t287/s10_t287_raw_emg_5kHz.npy,s10/t287/s10_t287_processed_eeg_1kHz.npy,s10/t287/s10_t287_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,288,14,neutral,0.7,2.4,1.7,s10/t288/s10_t288.wav,s10/t288/s10_t288_audio_mfcc_window100ms_overlap50ms.npy,s10/t288/s10_t288_audio_mfcc_window20ms_overlap10ms.npy,s10/t288/s10_t288_raw_eeg_5kHz.npy,s10/t288/s10_t288_raw_emg_5kHz.npy,s10/t288/s10_t288_processed_eeg_1kHz.npy,s10/t288/s10_t288_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,289,10,sad,0.75,2.65,1.9,s10/t289/s10_t289.wav,s10/t289/s10_t289_audio_mfcc_window100ms_overlap50ms.npy,s10/t289/s10_t289_audio_mfcc_window20ms_overlap10ms.npy,s10/t289/s10_t289_raw_eeg_5kHz.npy,s10/t289/s10_t289_raw_emg_5kHz.npy,s10/t289/s10_t289_processed_eeg_1kHz.npy,s10/t289/s10_t289_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,290,6,fear,0.6,3.0,2.4,s10/t290/s10_t290.wav,s10/t290/s10_t290_audio_mfcc_window100ms_overlap50ms.npy,s10/t290/s10_t290_audio_mfcc_window20ms_overlap10ms.npy,s10/t290/s10_t290_raw_eeg_5kHz.npy,s10/t290/s10_t290_raw_emg_5kHz.npy,s10/t290/s10_t290_processed_eeg_1kHz.npy,s10/t290/s10_t290_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,291,8,happy,0.8,2.4,1.6,s10/t291/s10_t291.wav,s10/t291/s10_t291_audio_mfcc_window100ms_overlap50ms.npy,s10/t291/s10_t291_audio_mfcc_window20ms_overlap10ms.npy,s10/t291/s10_t291_raw_eeg_5kHz.npy,s10/t291/s10_t291_raw_emg_5kHz.npy,s10/t291/s10_t291_processed_eeg_1kHz.npy,s10/t291/s10_t291_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,292,4,disgust,0.75,2.45,1.7,s10/t292/s10_t292.wav,s10/t292/s10_t292_audio_mfcc_window100ms_overlap50ms.npy,s10/t292/s10_t292_audio_mfcc_window20ms_overlap10ms.npy,s10/t292/s10_t292_raw_eeg_5kHz.npy,s10/t292/s10_t292_raw_emg_5kHz.npy,s10/t292/s10_t292_processed_eeg_1kHz.npy,s10/t292/s10_t292_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,293,2,anger,0.8,3.1,2.3,s10/t293/s10_t293.wav,s10/t293/s10_t293_audio_mfcc_window100ms_overlap50ms.npy,s10/t293/s10_t293_audio_mfcc_window20ms_overlap10ms.npy,s10/t293/s10_t293_raw_eeg_5kHz.npy,s10/t293/s10_t293_raw_emg_5kHz.npy,s10/t293/s10_t293_processed_eeg_1kHz.npy,s10/t293/s10_t293_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,294,12,surprise,0.7,2.3,1.6,s10/t294/s10_t294.wav,s10/t294/s10_t294_audio_mfcc_window100ms_overlap50ms.npy,s10/t294/s10_t294_audio_mfcc_window20ms_overlap10ms.npy,s10/t294/s10_t294_raw_eeg_5kHz.npy,s10/t294/s10_t294_raw_emg_5kHz.npy,s10/t294/s10_t294_processed_eeg_1kHz.npy,s10/t294/s10_t294_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,295,4,disgust,0.9,2.75,1.85,s10/t295/s10_t295.wav,s10/t295/s10_t295_audio_mfcc_window100ms_overlap50ms.npy,s10/t295/s10_t295_audio_mfcc_window20ms_overlap10ms.npy,s10/t295/s10_t295_raw_eeg_5kHz.npy,s10/t295/s10_t295_raw_emg_5kHz.npy,s10/t295/s10_t295_processed_eeg_1kHz.npy,s10/t295/s10_t295_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,296,14,neutral,0.95,2.35,1.4,s10/t296/s10_t296.wav,s10/t296/s10_t296_audio_mfcc_window100ms_overlap50ms.npy,s10/t296/s10_t296_audio_mfcc_window20ms_overlap10ms.npy,s10/t296/s10_t296_raw_eeg_5kHz.npy,s10/t296/s10_t296_raw_emg_5kHz.npy,s10/t296/s10_t296_processed_eeg_1kHz.npy,s10/t296/s10_t296_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,297,10,sad,0.9,2.55,1.65,s10/t297/s10_t297.wav,s10/t297/s10_t297_audio_mfcc_window100ms_overlap50ms.npy,s10/t297/s10_t297_audio_mfcc_window20ms_overlap10ms.npy,s10/t297/s10_t297_raw_eeg_5kHz.npy,s10/t297/s10_t297_raw_emg_5kHz.npy,s10/t297/s10_t297_processed_eeg_1kHz.npy,s10/t297/s10_t297_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,298,12,surprise,0.7,2.1,1.4,s10/t298/s10_t298.wav,s10/t298/s10_t298_audio_mfcc_window100ms_overlap50ms.npy,s10/t298/s10_t298_audio_mfcc_window20ms_overlap10ms.npy,s10/t298/s10_t298_raw_eeg_5kHz.npy,s10/t298/s10_t298_raw_emg_5kHz.npy,s10/t298/s10_t298_processed_eeg_1kHz.npy,s10/t298/s10_t298_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,299,8,happy,1.35,2.6,1.25,s10/t299/s10_t299.wav,s10/t299/s10_t299_audio_mfcc_window100ms_overlap50ms.npy,s10/t299/s10_t299_audio_mfcc_window20ms_overlap10ms.npy,s10/t299/s10_t299_raw_eeg_5kHz.npy,s10/t299/s10_t299_raw_emg_5kHz.npy,s10/t299/s10_t299_processed_eeg_1kHz.npy,s10/t299/s10_t299_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,300,2,anger,0.9,3.0,2.1,s10/t300/s10_t300.wav,s10/t300/s10_t300_audio_mfcc_window100ms_overlap50ms.npy,s10/t300/s10_t300_audio_mfcc_window20ms_overlap10ms.npy,s10/t300/s10_t300_raw_eeg_5kHz.npy,s10/t300/s10_t300_raw_emg_5kHz.npy,s10/t300/s10_t300_processed_eeg_1kHz.npy,s10/t300/s10_t300_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,301,6,fear,1.35,2.85,1.5,s10/t301/s10_t301.wav,s10/t301/s10_t301_audio_mfcc_window100ms_overlap50ms.npy,s10/t301/s10_t301_audio_mfcc_window20ms_overlap10ms.npy,s10/t301/s10_t301_raw_eeg_5kHz.npy,s10/t301/s10_t301_raw_emg_5kHz.npy,s10/t301/s10_t301_processed_eeg_1kHz.npy,s10/t301/s10_t301_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,302,6,fear,1.15,2.25,1.1,s10/t302/s10_t302.wav,s10/t302/s10_t302_audio_mfcc_window100ms_overlap50ms.npy,s10/t302/s10_t302_audio_mfcc_window20ms_overlap10ms.npy,s10/t302/s10_t302_raw_eeg_5kHz.npy,s10/t302/s10_t302_raw_emg_5kHz.npy,s10/t302/s10_t302_processed_eeg_1kHz.npy,s10/t302/s10_t302_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,303,8,happy,0.8,2.75,1.95,s10/t303/s10_t303.wav,s10/t303/s10_t303_audio_mfcc_window100ms_overlap50ms.npy,s10/t303/s10_t303_audio_mfcc_window20ms_overlap10ms.npy,s10/t303/s10_t303_raw_eeg_5kHz.npy,s10/t303/s10_t303_raw_emg_5kHz.npy,s10/t303/s10_t303_processed_eeg_1kHz.npy,s10/t303/s10_t303_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,304,2,anger,1.1,3.5,2.4,s10/t304/s10_t304.wav,s10/t304/s10_t304_audio_mfcc_window100ms_overlap50ms.npy,s10/t304/s10_t304_audio_mfcc_window20ms_overlap10ms.npy,s10/t304/s10_t304_raw_eeg_5kHz.npy,s10/t304/s10_t304_raw_emg_5kHz.npy,s10/t304/s10_t304_processed_eeg_1kHz.npy,s10/t304/s10_t304_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,305,12,surprise,1.3,2.15,0.85,s10/t305/s10_t305.wav,s10/t305/s10_t305_audio_mfcc_window100ms_overlap50ms.npy,s10/t305/s10_t305_audio_mfcc_window20ms_overlap10ms.npy,s10/t305/s10_t305_raw_eeg_5kHz.npy,s10/t305/s10_t305_raw_emg_5kHz.npy,s10/t305/s10_t305_processed_eeg_1kHz.npy,s10/t305/s10_t305_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,306,14,neutral,0.95,2.4,1.45,s10/t306/s10_t306.wav,s10/t306/s10_t306_audio_mfcc_window100ms_overlap50ms.npy,s10/t306/s10_t306_audio_mfcc_window20ms_overlap10ms.npy,s10/t306/s10_t306_raw_eeg_5kHz.npy,s10/t306/s10_t306_raw_emg_5kHz.npy,s10/t306/s10_t306_processed_eeg_1kHz.npy,s10/t306/s10_t306_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,307,10,sad,1.5,2.75,1.25,s10/t307/s10_t307.wav,s10/t307/s10_t307_audio_mfcc_window100ms_overlap50ms.npy,s10/t307/s10_t307_audio_mfcc_window20ms_overlap10ms.npy,s10/t307/s10_t307_raw_eeg_5kHz.npy,s10/t307/s10_t307_raw_emg_5kHz.npy,s10/t307/s10_t307_processed_eeg_1kHz.npy,s10/t307/s10_t307_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,308,4,disgust,1.1,2.75,1.65,s10/t308/s10_t308.wav,s10/t308/s10_t308_audio_mfcc_window100ms_overlap50ms.npy,s10/t308/s10_t308_audio_mfcc_window20ms_overlap10ms.npy,s10/t308/s10_t308_raw_eeg_5kHz.npy,s10/t308/s10_t308_raw_emg_5kHz.npy,s10/t308/s10_t308_processed_eeg_1kHz.npy,s10/t308/s10_t308_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,309,2,anger,1.15,3.55,2.4,s10/t309/s10_t309.wav,s10/t309/s10_t309_audio_mfcc_window100ms_overlap50ms.npy,s10/t309/s10_t309_audio_mfcc_window20ms_overlap10ms.npy,s10/t309/s10_t309_raw_eeg_5kHz.npy,s10/t309/s10_t309_raw_emg_5kHz.npy,s10/t309/s10_t309_processed_eeg_1kHz.npy,s10/t309/s10_t309_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,310,4,disgust,1.85,3.1,1.25,s10/t310/s10_t310.wav,s10/t310/s10_t310_audio_mfcc_window100ms_overlap50ms.npy,s10/t310/s10_t310_audio_mfcc_window20ms_overlap10ms.npy,s10/t310/s10_t310_raw_eeg_5kHz.npy,s10/t310/s10_t310_raw_emg_5kHz.npy,s10/t310/s10_t310_processed_eeg_1kHz.npy,s10/t310/s10_t310_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,311,12,surprise,1.5,2.55,1.05,s10/t311/s10_t311.wav,s10/t311/s10_t311_audio_mfcc_window100ms_overlap50ms.npy,s10/t311/s10_t311_audio_mfcc_window20ms_overlap10ms.npy,s10/t311/s10_t311_raw_eeg_5kHz.npy,s10/t311/s10_t311_raw_emg_5kHz.npy,s10/t311/s10_t311_processed_eeg_1kHz.npy,s10/t311/s10_t311_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,312,10,sad,1.55,2.8,1.25,s10/t312/s10_t312.wav,s10/t312/s10_t312_audio_mfcc_window100ms_overlap50ms.npy,s10/t312/s10_t312_audio_mfcc_window20ms_overlap10ms.npy,s10/t312/s10_t312_raw_eeg_5kHz.npy,s10/t312/s10_t312_raw_emg_5kHz.npy,s10/t312/s10_t312_processed_eeg_1kHz.npy,s10/t312/s10_t312_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,313,8,happy,1.45,3.0,1.55,s10/t313/s10_t313.wav,s10/t313/s10_t313_audio_mfcc_window100ms_overlap50ms.npy,s10/t313/s10_t313_audio_mfcc_window20ms_overlap10ms.npy,s10/t313/s10_t313_raw_eeg_5kHz.npy,s10/t313/s10_t313_raw_emg_5kHz.npy,s10/t313/s10_t313_processed_eeg_1kHz.npy,s10/t313/s10_t313_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,314,6,fear,1.75,3.4,1.65,s10/t314/s10_t314.wav,s10/t314/s10_t314_audio_mfcc_window100ms_overlap50ms.npy,s10/t314/s10_t314_audio_mfcc_window20ms_overlap10ms.npy,s10/t314/s10_t314_raw_eeg_5kHz.npy,s10/t314/s10_t314_raw_emg_5kHz.npy,s10/t314/s10_t314_processed_eeg_1kHz.npy,s10/t314/s10_t314_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,315,14,neutral,1.3,2.85,1.55,s10/t315/s10_t315.wav,s10/t315/s10_t315_audio_mfcc_window100ms_overlap50ms.npy,s10/t315/s10_t315_audio_mfcc_window20ms_overlap10ms.npy,s10/t315/s10_t315_raw_eeg_5kHz.npy,s10/t315/s10_t315_raw_emg_5kHz.npy,s10/t315/s10_t315_processed_eeg_1kHz.npy,s10/t315/s10_t315_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,316,12,surprise,1.4,2.4,1.0,s10/t316/s10_t316.wav,s10/t316/s10_t316_audio_mfcc_window100ms_overlap50ms.npy,s10/t316/s10_t316_audio_mfcc_window20ms_overlap10ms.npy,s10/t316/s10_t316_raw_eeg_5kHz.npy,s10/t316/s10_t316_raw_emg_5kHz.npy,s10/t316/s10_t316_processed_eeg_1kHz.npy,s10/t316/s10_t316_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
10,317,10,sad,1.65,3.2,1.55,s10/t317/s10_t317.wav,s10/t317/s10_t317_audio_mfcc_window100ms_overlap50ms.npy,s10/t317/s10_t317_audio_mfcc_window20ms_overlap10ms.npy,s10/t317/s10_t317_raw_eeg_5kHz.npy,s10/t317/s10_t317_raw_emg_5kHz.npy,s10/t317/s10_t317_processed_eeg_1kHz.npy,s10/t317/s10_t317_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
